id,Education,Field,Statistics Experience,Data vis experience,trial vis type,trial reported percent,trial true percent,trial log error
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,pie,0.33,0.3778880330871092,2.29684011019772
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,bar,0.5,0.5495919535792312,2.3460194663169065
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,bar,0.33,0.35225156970923027,1.2327571200282246
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,bar,1,0.9884434324833589,0.35688384880254137
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,spiral,0.85,0.7698817405288779,3.0244661306854894
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,spiral,0.8,0.7756323233462239,1.357139639142987
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,pie,0.9,0.7340841687793094,4.063208084853443
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,spiral,0.75,0.8581056414076745,3.4509557425339104
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,pie,0.33,0.39496033289707433,2.7270563840428204
-MVRsv7y7GAm_GFHxymb,Bachelors Degree (BS),Computer Science / Data Science ,Some Basic Statistics Training,Knowledgable,pie,0.5,0.5967417300565617,3.2926599991275687
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,pie,0.75,0.7801439135396858,1.6504848853190952
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,pie,0.25,0.3060885606127154,2.5195056886216536
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,spiral,.3,0.4243189812097671,3.6504082200908377
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,spiral,.4,0.5065846071107074,3.430748348066652
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,pie,.65,0.6549246489192702,-0.6955709852065829
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,pie,.9,0.8951237908484164,-0.7069334728408634
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,pie,.5,0.530220899150766,1.6540183982683627
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,spiral,.8,0.7839998979307242,0.7866048983778992
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,bar,.66,0.6127772748890686,2.2771731923353626
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,bar,.6,0.620027617348635,1.0893366079931337
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,bar,.85,0.8157179414858854,1.8291212721781889
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,spiral,.8,0.8816716683602673,3.051749143351218
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,pie,.3,0.44807174978171743,3.9003524145250945
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,spiral,.8,0.80720549656753,-0.24203861234237595
-MVRtMJd1Boy7c3RgPhL,High School,Biomedical Engineering,Some Basic Statistics Training,No Formal Education,bar,.85,0.776846424906663,2.895371944525652
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,pie,.6666,0.7577682921198449,3.2081784289007174
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,pie,.7,0.8733111739182984,4.125660803772043
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,spiral,.6,0.8198859674596009,4.466861791481782
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,bar,.25,0.2605054868396624,0.23333428774659024
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,spiral,.5,0.6691960362665664,4.091243144790219
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,spiral,.333,0.525010548692158,4.27247525744898
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,pie,.3333,0.3777680450781682,2.1927637146562637
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,bar,.8,0.9178991063675077,3.574696226071445
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,spiral,.33333,0.656361766928582,5.019176003968757
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,bar,.6,0.6279328993125127,1.5451232217066628
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,spiral,.9,0.8823984694979223,0.9146816565508349
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,pie,.75,0.7362293574918704,0.586946525466504
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,pie,.7,0.6853204469055388,0.6717057924470984
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,pie,1,0.953311528830792,2.261183899980535
-MVRuhHtXpcnwIq0Fk7r,Bachelors Degree (BS),Computer Science,Some Basic Statistics Training,Knowledgable,bar,.6,0.5366153943115592,2.692306797853349
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,bar,.7,0.6174544470815794,3.066873681242255
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,bar,.5,0.4648677210387984,1.863235915255686
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,spiral,.7,0.6097386135711452,3.193951263860231
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,spiral,.5,0.4400664360854764,2.613144145667892
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,pie,.6,0.49366510272991987,3.4274036619749473
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,spiral,.8,0.8524203070126011,2.4241241408460286
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,spiral,.9,0.7807506650708118,3.5909532787118126
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,bar,.35,0.36658383806025624,0.8346172220108214
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,bar,.6,0.5263847570529792,2.904296086292926
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,pie,.45,0.5035857640206794,2.455117129425045
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,pie,.65,0.7323594538079908,3.0636660785596384
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,pie,.3,0.63408380938524,5.067526042300103
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,pie,.6,0.40026200616600893,4.32903741841346
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,spiral,.99,0.8864488213186498,3.389583037604102
-MVRwXkiCOoNZM_mDaOP,Bachelors Degree (BS),Aerospace Engineering ,Some Basic Statistics Training,Passing Knowledge,bar,.8,0.8011612501143763,-2.0521467881795408
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,bar,0.33,0.33789710279337626,-0.12861323099894426
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,bar,0.8,0.7375628630542648,2.6710020170887727
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,spiral,0.25,0.4534226980019498,4.355246764009029
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,pie,0.5,0.5090405092948808,0.04131438544046983
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,pie,1,0.8409315520272774,4.0028685420105745
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,spiral,1,0.8900826409043081,3.4746613417302763
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,bar,0.9,0.8969188136387815,-1.2071658452199205
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,spiral,0.5,0.6104945992926522,3.482133201356434
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,bar,1,0.9861125148103793,0.5981255484004527
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,pie,1,0.8623956688870432,3.795500272964055
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,pie,0.25,0.23447905162573426,0.7459642736466839
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,bar,1,0.9635195897239158,1.9157277879310555
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,bar,0.85,0.825831823839836,1.345860515823406
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,pie,0.75,0.7254190632738394,1.3690999619105266
-MVS0-lAsEV531TXNVzY,Bachelors Degree (BS),Software Engineering,Some Basic Statistics Training,Knowledgable,spiral,0.9,0.7847150082770012,3.5426913098987853
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,spiral,.3,0.7375396057201622,5.455457445711449
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,spiral,.6,0.6321731073047702,1.740845865200163
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,bar,.5,0.7016911774685588,4.342989717509697
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,pie,.4,0.9388407624474264,5.7551299679592365
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,spiral,.3,0.5491615371679942,4.646229127731428
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,bar,.1,0.7280560189380355,5.975689836383897
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,pie,.3,0.24747100591570495,2.427042770399121
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,spiral,0.26,0.6225942364808484,5.185249052587483
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,bar,.2,0.7093142327124079,5.6740205689899295
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,bar,.8,0.5929225917081417,4.380780752823287
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,pie,.4,0.6973380789824787,4.9000846624489816
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,pie,.5,0.28490471103287723,4.435263800543083
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,spiral,.4,0.7734493639111394,5.227661623440368
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,bar,.3,0.463515364799568,4.042341101465495
-MVS00QEE-iFmdVyt-fU,Masters Degree,computer industry,Not familiar,No Formal Education,pie,.5,0.7674852319899099,4.748113570258019
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,pie,0.9,0.8910955921459744,0.022106112507650197
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,pie,0.8,0.8120891228898172,0.4156638056444478
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,bar,0.75,0.8042619026503927,2.47279714179783
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,bar,0.4,0.4812529194587179,3.0444451716504806
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,bar,0.35,0.38305595863771263,1.7784591813680009
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,bar,0.3,0.3595560051550384,2.6042138101750107
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,spiral,0.65,0.6618583590027596,0.39048709007818366
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,spiral,0.9,0.9776011441717259,2.9791316894342836
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,bar,0.75,0.5290229733007286,4.473962379273696
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,spiral,0.75,0.8011447940764719,2.3894234733434896
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,spiral,0.8,0.6567174402168839,3.8533226294554392
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,pie,0.8,0.6866433009658247,3.518619470403791
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,pie,0.55,0.6298610401237099,3.019898294809008
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,pie,0.75,0.5803991540868769,4.094665485713639
-MVS08CufEYa7QlQPgeX,Bachelors Degree (BS),"cumpyewtur sighunce, babey !!!",Not familiar,Passing Knowledge,pie,1,0.9056407856497612,3.2571496648251927
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,spiral,.01,0.6953266744828358,6.101348939395514
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,spiral,.9,0.6641310083571763,4.567539312543414
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,bar,.9,0.7354930212630945,4.050997707168971
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,bar,.9,0.5988451857013687,4.918409202400957
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,spiral,.9,0.6227510715669464,4.799599871474954
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,pie,.9,0.6169891009539921,4.829143760445272
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,bar,.9,0.5547048139473353,5.114971572628979
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,pie,.9,0.9237067079813567,1.3194276420446784
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,pie,.9,0.5658464408936935,5.067826092906423
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,pie,.9,0.3637157329893963,5.7482848221856795
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,spiral,.9,0.5993764348954576,4.9158725212904955
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,bar,.9,0.3124122598324753,5.879798235384953
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,bar,.9,0.8455053702144679,2.4788328282624525
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,pie,.9,0.9305841803533362,1.6705766190858864
-MVS1bCSo5RtNmAtUbMk,No Formal Stats Training,don't count -imo,Not familiar,No Formal Education,spiral,.9,0.4649985385699777,5.447088059205215
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,pie,0.3,0.8533857613110755,5.793468735070804
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,pie,1,0.8128995436849735,4.235347623381738
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,spiral,0.75,0.6342555853947521,3.5483677510750593
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,spiral,0.5,0.6274415354689771,3.68584526003473
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,spiral,1,0.5692762422854638,5.432871766616251
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,spiral,0.5,0.6825728382045462,4.200244113514239
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,bar,0.55,0.5027418710894789,2.2782265319637096
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,pie,1,0.7843898407425642,4.438693125669677
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,bar,0.8,0.740911905043662,2.5930691472563976
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,pie,0.9,0.9596320070625803,2.606015920134206
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,bar,0.8,0.8104722277106348,0.22924676785554857
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,spiral,1,0.7152707225304196,4.837838705614761
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,pie,0.7,0.638182021109197,2.6569077005955086
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,bar,0.5,0.4682393302404465,1.7229324099625716
-MVS1bav29yGFbU1yi-W,Masters Degree,Kompooter science in a fareen lanGeege,Not familiar,Passing Knowledge,bar,0.6,0.6475516748370279,2.286930660853972
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,bar,0.8,0.8627307291051811,2.6776374330668347
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,bar,0.65,0.7173238080287364,2.777657639917496
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,pie,.1,0.17599012239942657,2.9493504504732577
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,bar,.2,0.2760010823309079,2.949555146123742
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,spiral,.5,0.4720763073318886,1.5446680073125256
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,spiral,.85,0.9288054962970045,3.0010004559360604
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,spiral,.75,0.7442895563225637,-0.5227488246127514
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,spiral,.8,0.9783546048743008,4.1667524346331914
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,bar,.45,0.4451806313767442,-0.7203816494894806
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,pie,0.5,0.5305269527137918,1.6679807824747177
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,pie,0.6,0.6210471919687326,1.1568620335596502
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,pie,0.65,0.5344575235176101,3.5458754368181458
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,bar,0.65,0.680797326783349,1.6802040199563082
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,spiral,0.8,0.8760484669114397,2.950439800939299
-MVS2DWwRQxIFBWSQwn1,PhD/Doctorate,Professor :),A lot of statistics experience,Expert,bar,0.4,0.3695912281395695,1.6626052900539519
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,spiral,1,0.7796911414976749,4.4696181055833915
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,spiral,0.9,0.961728080076433,2.654849776742471
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,spiral,0.25,0.49597401170483824,4.627746967114895
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,pie,0.33,0.4890686443099809,4.00287030883541
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,pie,0.9,0.9909683005391225,3.2050530790401064
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,bar,0.6,0.694956167473567,3.2661293835828387
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,bar,0.33,0.36148451510457685,1.7108126084848987
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,spiral,0.25,0.3342266473861295,3.095530322898758
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,pie,1,0.9321900251316382,2.7878498091797685
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,spiral,0.5,0.5301499013492185,1.6507600265303772
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,bar,0.85,0.8789919963244855,1.5965533774020269
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,pie,0.5,0.5012784777959001,-1.983658985548337
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,bar,0.1,0.15201748169133775,2.4132550767072334
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,bar,1,0.9521237867675485,2.296493036945347
-MVS53vjNcVYPr6Z9jZr,Masters Degree,Robotics Engineering,Some Basic Statistics Training,Passing Knowledge,pie,0.5,0.6165644540298694,3.5584446415090816
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,spiral,0.6,0.5759810337408212,1.3373666455544897
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,spiral,0.5,0.6728919213543169,4.122191641068358
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,bar,0.7,0.691374578025528,-0.018085699371384198
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,bar,0.56,0.527299622873412,1.7634276002619511
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,pie,0.33,0.46435761714607854,3.761366312522627
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,spiral,0.67,0.6316044571849292,1.9871586787905544
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,spiral,0.8,0.8879320287784649,3.156753019514323
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,spiral,0.5,0.5374272106240485,1.9514837523131794
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,pie,0.9,0.870071101891177,1.6405699427558103
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,bar,0.53,0.6395652698173145,3.470084786489735
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,pie,0.67,0.693856251069187,1.3280466177100523
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,spiral,0.56,0.7012625579662057,3.8330171476195587
-MVS5tp5Obo-h9yfkFn0,Bachelors Degree (BS),CS,A lot of statistics experience,Knowledgable,pie,0.27,0.5333813582325947,4.725912122815773
